#{"t_start": 1731580513.1929808, "env_id": "None"}
r,l,t
-2785.15625,20,343.84003
-6473.958333,20,344.127629
-23625.0,20,344.420508
-2359.375,20,344.693971
-4084.635417,20,344.93662
-6069.010417,20,345.193073
-8230.46875,20,345.447582
-1132.8125,20,345.66984
-7141.927083,20,345.891254
-36700.520833,20,346.12862
-7653.645833,20,346.361174
-1605.46875,20,346.567155
-2966.145833,20,346.766522
-6652.34375,20,347.022978
-3700.520833,20,347.246247
-28360.677083,20,347.449654
-2610.677083,20,347.662479
-13657.552083,20,347.908377
-18489.583333,20,348.160066
-16752.604167,20,348.414772
-37018.229167,20,348.64906
-33358.072917,20,348.8855
-5156.25,20,349.146215
-4273.4375,20,349.53989
-28888.020833,20,349.806563
-3994.791667,20,365.137951
-3589.84375,20,365.393001
-34533.854167,20,365.627761
-44805.989583,20,365.848333
-20930.989583,20,366.071686
-36117.1875,20,366.263075
-5128.90625,20,366.486344
-12319.010417,20,366.710247
-10147.135417,20,366.956638
-2145.833333,20,367.197999
-1829.427083,20,367.464562
-2782.552083,20,367.676098
-3795.572917,20,367.897391
-26279.947917,20,368.134337
-5859.375,20,368.347144
-16867.1875,20,368.565638
-10350.260417,20,368.782308
-3994.791667,20,369.00361
-5272.135417,20,369.221363
-5799.479167,20,369.42786
-1363.28125,20,369.657872
-2569.010417,20,369.923054
-7231.770833,20,370.175302
-18677.083333,20,370.409671
-4790.364583,20,370.645629
-1110.677083,20,370.887825
-3520.833333,20,371.121915
-10527.34375,20,371.327051
-27829.427083,20,371.533591
-5311.197917,20,371.746064
-2955.729167,20,371.971388
-4998.697917,20,372.20017
-37529.947917,20,372.410034
-2363.28125,20,372.639717
-2234.375,20,372.866748
-3187.5,20,373.100313
-34945.3125,20,373.327176
-14759.114583,20,373.559773
-25270.833333,20,373.772789
-31753.90625,20,374.016338
-31430.989583,20,374.256824
-3464.84375,20,374.491914
-8345.052083,20,374.844364
-42154.947917,20,375.093093
-10420.572917,20,375.45606
-6600.260417,20,375.718509
-31855.46875,20,375.983975
-5076.822917,20,376.251854
-2279.947917,20,376.528848
-6833.333333,20,376.751256
-7208.333333,20,376.990968
-7335.9375,20,377.260751
-29684.895833,20,377.483053
-7545.572917,20,377.707276
-8003.90625,20,377.916477
-10657.552083,20,378.123729
-8462.239583,20,378.345146
-5993.489583,20,378.566679
-15632.8125,20,378.784448
-20273.4375,20,378.991289
-5694.010417,20,379.205623
-4123.697917,20,379.408245
-6167.96875,20,379.710624
-8015.625,20,379.988237
-23300.78125,20,380.232827
-3380.208333,20,380.484761
-12476.5625,20,380.76817
-8268.229167,20,381.034562
-7187.5,20,381.289376
-48136.71875,20,381.554629
-6294.270833,20,381.885859
