#{"t_start": 1732066083.7982495, "env_id": "None"}
r,l,t
-1117.1875,20,341.849085
-887.5,20,342.132994
-1328.125,20,342.407072
-662.5,20,342.679692
-1009.375,20,342.954175
-634.375,20,343.240211
-753.125,20,343.523318
-790.625,20,343.826614
-712.5,20,344.093537
-1270.3125,20,344.398731
-1098.4375,20,344.753917
-998.4375,20,345.097642
-1073.4375,20,345.384412
-1448.4375,20,345.7068
-548.4375,20,346.014982
-1090.625,20,346.316305
-1293.75,20,346.613044
-1387.5,20,346.913808
-945.3125,20,347.212286
-1417.1875,20,347.589434
-898.4375,20,347.9172
-1337.5,20,348.237654
-1439.0625,20,348.53986
-732.8125,20,348.82609
-1067.1875,20,349.120969
-617.1875,20,349.426926
-484.375,20,349.727432
-676.5625,20,350.014477
-1281.25,20,350.311154
-1335.9375,20,350.617917
-1196.875,20,350.908989
-856.25,20,351.224661
-1026.5625,20,351.508597
-1389.0625,20,351.793453
-646.875,20,352.133485
-843.75,20,352.485851
-593.75,20,352.771403
-959.375,20,353.064043
-1335.9375,20,353.355871
-475.0,20,353.655127
-1048.4375,20,353.943407
-959.375,20,354.248631
-364.0625,20,354.551316
-971.875,20,354.846437
-1073.4375,20,376.017803
-1260.9375,20,376.308974
-975.0,20,376.5851
-690.625,20,376.849074
-859.375,20,377.145844
-1435.9375,20,377.441383
-512.5,20,377.710164
-1150.0,20,377.996209
-1145.3125,20,378.319756
-960.9375,20,378.612907
-1048.4375,20,378.907169
-959.375,20,379.180775
-1337.5,20,379.498497
-625.0,20,379.811225
-504.6875,20,380.09723
-423.4375,20,380.402352
-1118.75,20,380.699338
-956.25,20,380.997446
-470.3125,20,381.311488
-996.875,20,381.621525
-853.125,20,381.920423
-896.875,20,382.226528
-1210.9375,20,382.576575
-468.75,20,382.904248
-817.1875,20,383.230746
-534.375,20,383.530629
-829.6875,20,383.853666
-1150.0,20,384.166731
-992.1875,20,384.475342
-1179.6875,20,384.79427
-1270.3125,20,385.094746
-1021.875,20,385.393106
-792.1875,20,385.666056
-1085.9375,20,385.950968
-1167.1875,20,386.235082
-457.8125,20,386.529285
-1165.625,20,386.800696
-531.25,20,387.066779
-1281.25,20,387.351386
-1089.0625,20,387.641844
-1184.375,20,387.92066
-521.875,20,388.215071
-931.25,20,388.489006
-1214.0625,20,388.761348
-1110.9375,20,389.062207
-871.875,20,389.348694
-992.1875,20,389.6298
-962.5,20,389.89852
-1195.3125,20,390.182679
-884.375,20,390.466978
-1182.8125,20,390.741775
-1360.9375,20,391.024811
-601.5625,20,391.312038
-1018.75,20,391.6064
-1362.5,20,391.894172
-437.5,20,392.190974
-993.75,20,392.50592
-1221.875,20,392.839323
-1229.6875,20,393.122869
-854.6875,20,393.424011
-1073.4375,20,393.703715
-1204.6875,20,394.028394
-981.25,20,394.338334
-1284.375,20,394.630975
-879.6875,20,394.960725
-1120.3125,20,395.292703
-621.875,20,395.637952
-1356.25,20,395.944422
-1165.625,20,396.241151
-1028.125,20,396.53439
-631.25,20,396.832364
-357.8125,20,397.15294
-1081.25,20,397.467559
-1007.8125,20,397.741139
-1317.1875,20,398.01631
-1132.8125,20,398.307638
-876.5625,20,398.613441
-809.375,20,398.928465
-1145.3125,20,399.26238
-817.1875,20,399.56858
-1142.1875,20,399.886366
-582.8125,20,400.186376
-696.875,20,400.468854
-1006.25,20,400.777044
-1275.0,20,401.078451
-721.875,20,401.366321
-959.375,20,401.648903
-712.5,20,401.94323
-1028.125,20,402.229753
-1118.75,20,402.522992
-637.5,20,402.815834
-1335.9375,20,403.0998
-1109.375,20,403.385087
-1125.0,20,403.65118
-995.3125,20,403.946599
-1064.0625,20,404.241394
-334.375,20,404.538524
-1290.625,20,404.819318
-1292.1875,20,405.1141
-957.8125,20,405.41756
-1360.9375,20,405.71188
-414.0625,20,406.009185
-1079.6875,20,406.288281
-796.875,20,426.520407
-921.875,20,426.855331
-368.75,20,427.171868
-1354.6875,20,427.496324
-1137.5,20,427.816414
-468.75,20,428.09529
-582.8125,20,428.380181
-967.1875,20,428.708172
-1073.4375,20,429.042707
-843.75,20,429.33639
-1090.625,20,429.620762
-1385.9375,20,429.933265
-1264.0625,20,430.237841
-970.3125,20,430.55486
-1428.125,20,430.848882
-942.1875,20,431.14499
-1087.5,20,431.440929
-1095.3125,20,431.789338
-710.9375,20,432.112209
-1371.875,20,432.429762
-1310.9375,20,432.736772
-892.1875,20,433.041215
-1325.0,20,433.346757
-598.4375,20,433.687759
-1084.375,20,434.017611
-1010.9375,20,434.310269
-751.5625,20,434.616488
-664.0625,20,434.926757
-829.6875,20,435.20072
-1160.9375,20,435.497754
-587.5,20,435.773449
-1168.75,20,436.04878
-1050.0,20,436.365144
-1200.0,20,436.688625
-623.4375,20,437.000436
-1204.6875,20,437.309197
-1260.9375,20,437.625694
-1350.0,20,437.940348
-309.375,20,438.283517
