#{"t_start": 1731589921.0534966, "env_id": "None"}
r,l,t
87.0,5,133.691355
88.0,5,133.774611
148.0,5,133.847061
73.0,5,133.924443
106.0,5,133.991213
83.0,5,134.074397
52.0,5,134.14103
86.0,5,134.224658
88.0,5,134.291051
90.0,5,134.374191
79.0,5,134.457529
74.0,5,134.540805
50.0,5,134.612906
90.0,5,134.690734
33.0,5,134.757343
71.0,5,134.840662
59.0,5,134.907234
68.0,5,134.990618
38.0,5,135.057199
76.0,5,135.14263
89.0,5,135.207145
59.0,5,135.290427
65.0,5,135.373569
64.0,5,135.440387
130.0,5,135.523493
80.0,5,135.590231
73.0,5,135.673471
78.0,5,135.756638
104.0,5,135.823316
74.0,5,135.912283
95.0,5,135.989884
121.0,5,136.073418
45.0,5,136.156517
59.0,5,136.2431
122.0,5,136.323111
86.0,5,136.406284
105.0,5,136.489791
57.0,5,136.556222
74.0,5,136.639539
160.0,5,136.722818
68.0,5,136.806161
111.0,5,136.88947
58.0,5,136.972707
67.0,5,137.055878
64.0,5,137.128939
149.0,5,137.205958
120.0,5,137.30529
79.0,5,137.389589
86.0,5,137.472379
64.0,5,137.555813
111.0,5,137.63812
31.0,5,137.722192
129.0,5,137.811153
88.0,5,137.894758
144.0,5,137.994824
125.0,5,138.089824
52.0,5,138.171911
92.0,5,138.255225
65.0,5,138.338507
72.0,5,138.427519
103.0,5,138.519579
84.0,5,138.609827
66.0,5,138.688339
98.0,5,138.771756
106.0,5,138.855975
66.0,5,138.92143
72.0,5,139.01935
130.0,5,139.088043
52.0,5,139.171379
38.0,5,139.254548
42.0,5,139.337879
54.0,5,139.421268
46.0,5,139.517247
116.0,5,139.587823
91.0,5,139.671024
53.0,5,139.771004
74.0,5,139.854245
95.0,5,139.937432
41.0,5,140.020791
93.0,5,140.105647
96.0,5,140.18731
96.0,5,140.27063
75.0,5,140.353887
35.0,5,140.437281
40.0,5,140.526902
99.0,5,140.622551
132.0,5,140.687164
32.0,5,140.770784
91.0,5,161.740313
78.0,5,161.807621
102.0,5,161.87342
104.0,5,161.956806
61.0,5,162.023392
66.0,5,162.106718
53.0,5,162.173278
82.0,5,162.256585
81.0,5,162.32323
58.0,5,162.389872
65.0,5,162.473094
50.0,5,162.539673
115.0,5,162.661918
104.0,5,162.743391
30.0,5,162.826269
171.0,5,162.903393
138.0,5,162.970193
99.0,5,163.044332
106.0,5,163.122457
77.0,5,163.208482
136.0,5,163.276585
99.0,5,163.361449
117.0,5,163.439148
48.0,5,163.517302
50.0,5,163.589056
54.0,5,163.655787
