#{"t_start": 1731885597.1786423, "env_id": "None"}
r,l,t
252.0,10,222.043129
273.0,10,222.128505
255.0,10,222.213332
280.0,10,222.297079
212.0,10,222.387209
288.0,10,222.475917
226.0,10,222.567139
308.0,10,222.64729
229.0,10,222.71609
278.0,10,222.800413
272.0,10,222.885565
227.0,10,222.971925
248.0,10,223.063309
299.0,10,223.155049
263.0,10,223.263083
195.0,10,223.364085
289.0,10,223.452498
309.0,10,223.538699
252.0,10,223.640432
219.0,10,223.737531
231.0,10,223.829915
277.0,10,223.919568
212.0,10,224.019535
246.0,10,224.113869
254.0,10,224.196616
219.0,10,224.279629
275.0,10,224.380101
296.0,10,224.479501
248.0,10,224.580047
259.0,10,224.6879
296.0,10,224.815815
279.0,10,224.906263
266.0,10,224.978492
285.0,10,225.062914
286.0,10,225.147596
276.0,10,225.238928
256.0,10,225.34494
243.0,10,225.439252
275.0,10,225.529474
304.0,10,225.596161
260.0,10,225.680515
300.0,10,225.780118
273.0,10,225.892196
286.0,10,225.983094
274.0,10,226.065785
242.0,10,226.15099
279.0,10,226.2356
262.0,10,226.337165
252.0,10,226.445463
267.0,10,226.545009
277.0,10,226.620058
289.0,10,226.699666
272.0,10,226.767193
212.0,10,226.851464
292.0,10,226.936042
251.0,10,227.020541
250.0,10,227.098678
270.0,10,227.178782
180.0,10,227.264273
299.0,10,227.34874
280.0,10,227.421335
310.0,10,227.521188
266.0,10,227.612896
209.0,10,227.695967
264.0,10,227.780346
167.0,10,227.880244
175.0,10,227.952809
243.0,10,228.037315
196.0,10,228.137374
240.0,10,228.213903
136.0,10,228.300053
280.0,10,228.369061
277.0,10,228.469352
293.0,10,228.55363
282.0,10,228.631445
283.0,10,228.722585
266.0,10,228.810237
263.0,10,228.896569
248.0,10,228.977576
213.0,10,229.061522
254.0,10,229.147745
233.0,10,229.230791
268.0,10,229.312209
165.0,10,229.393759
273.0,10,229.482857
253.0,10,229.555791
150.0,10,229.635122
284.0,10,229.708503
213.0,10,245.853556
271.0,10,245.945033
258.0,10,246.026431
189.0,10,246.107557
249.0,10,246.186833
259.0,10,246.269785
240.0,10,246.351015
247.0,10,246.4326
292.0,10,246.515425
298.0,10,246.606573
289.0,10,246.676921
217.0,10,246.748619
274.0,10,246.829152
235.0,10,246.906222
180.0,10,246.984562
249.0,10,247.065609
266.0,10,247.146245
287.0,10,247.23169
245.0,10,247.309684
246.0,10,247.389153
249.0,10,247.472047
261.0,10,247.552876
301.0,10,247.645012
260.0,10,247.726157
275.0,10,247.809091
286.0,10,247.881291
